sgRNA	Gene	sample1
MGLibA_60588	Zfp292	51
MGLibA_08582	Ccdc55	36
MGLibA_44770	Rbm18	26
MGLibA_25987	Impdh2	173
MGLibA_22661	Gpr179	121
MGLibA_07206	Brix1	83
MGLibA_62171	mmu-mir-6913	80
MGLibA_43854	Pts	36
MGLibA_33254	Napepld	62
MGLibA_37182	Olfr328	174
MGLibA_13453	Dcst1	67
MGLibA_08863	Ccng2	81
MGLibA_08402	Ccdc146	116
MGLibA_62367	mmu-mir-6923	73
MGLibA_09942	Cept1	47
MGLibA_60863	Zfp521	103
MGLibA_00361	1700019B03Rik	137
MGLibA_56769	Tyms	33
MGLibA_15227	Dyrk4	58
MGLibA_21832	Gm6537	18
MGLibA_61868	mmu-mir-6350	31
MGLibA_52655	Taldo1	53
MGLibA_23275	Gtf2ird2	60
MGLibA_47011	Sapcd2	63
MGLibA_55726	Trim13	76
MGLibA_01620	05-Sep	55
MGLibA_06959	Blvrb	101
MGLibA_58203	Vmn1r204	117
MGLibA_26911	Kcne1	112
MGLibA_05911	Atp6v1g1	55
MGLibA_11968	Crtac1	170
MGLibA_24529	Hmx1	43
MGLibA_60895	Zfp551	58
MGLibA_33221	Nanos2	61
MGLibA_05960	Atpaf2	55
MGLibA_58763	Vmn2r51	69
MGLibA_18022	Fbxo45	34
MGLibA_41865	Poln	59
MGLibA_18482	Fitm2	57
MGLibA_14694	Dock7	18
MGLibA_00643	1810041L15Rik	54
MGLibA_30282	Map3k6	103
MGLibA_37308	Olfr382	61
MGLibA_55378	Tor1a	117
MGLibA_42347	Ppp1r36	182
MGLibA_25022	Hspa14	49
MGLibA_05173	Arl6	25
MGLibA_51182	Spsb3	90
MGLibA_16682	Etf1	74
MGLibA_02745	Acsf3	104
MGLibA_40141	Pde6b	27
MGLibA_57790	Vasp	75
MGLibA_48443	Shroom4	53
MGLibA_43148	Prrt3	74
MGLibA_33211	Nampt	32
MGLibA_05419	Asb7	57
MGLibA_16997	Fads3	88
MGLibA_30000	Maf1	173
MGLibA_47505	Sds	76
MGLibA_43108	Prr5	77
MGLibA_55418	Tpd52l1	55
MGLibA_39062	Ostf1	74
MGLibA_10022	Ces3b	18
MGLibA_63002	mmu-let-7f-1	43
MGLibA_30863	Med29	36
MGLibA_56348	Tst	105
MGLibA_06427	BC089491	91
MGLibA_31652	Mob4	48
MGLibA_05074	Arid2	146
MGLibA_46086	Rp2h	42
MGLibA_23555	H2-Ob	58
MGLibA_64474	mmu-mir-1953	61
MGLibA_41172	Pkig	41
MGLibA_11028	Cnfn	211
MGLibA_34336	Noc2l	82
MGLibA_60200	Zc3hav1l	24
MGLibA_57432	Uqcrfs1	82
MGLibA_13268	Dapk3	49
MGLibA_47583	Sec61a2	105
MGLibA_36795	Olfr15	58
MGLibA_10434	Churc1	218
MGLibA_44160	Rab30	40
MGLibA_15411	Ebp	181
MGLibA_26135	Ints12	55
MGLibA_33671	Necap2	17
MGLibA_08970	Cct5	53
MGLibA_67277	NonTargetingControlGuideForMouse_0872	60
MGLibA_37306	Olfr382	67
MGLibA_49764	Slc9a3r1	84
MGLibA_31331	Mif4gd	246
MGLibA_39646	Pbld2	56
MGLibA_45653	Ripply3	34
MGLibA_01169	4921530L21Rik	104
MGLibA_50911	Speer4f	101
MGLibA_50234	Smyd4	115
MGLibA_07724	Cacng6	235
MGLibA_38427	Olfr829	93
MGLibA_48228	Sh2b1	118
MGLibA_52650	Tal1	94
MGLibA_10393	Chst1	110
MGLibA_37001	Olfr248	4
MGLibA_48552	Sirt4	17
MGLibA_34759	Nrg4	131
MGLibA_20493	Gm12597	70
MGLibA_23309	Gtpbp1	107
MGLibA_24951	Hsd17b7	94
MGLibA_32394	Mta1	67
MGLibA_27436	Kifc2	59
MGLibA_34355	Nog	131
MGLibA_51231	Sqle	117
MGLibA_51242	Srbd1	111
MGLibA_59867	Ybx1	68
MGLibA_63971	mmu-mir-8092	22
MGLibA_36388	Olfr1359	31
MGLibA_00178	1600012H06Rik	93
MGLibA_03180	Adgb	54
MGLibA_14588	Dnali1	3
MGLibA_08000	Car13	98
MGLibA_45532	Rhox7	18
MGLibA_38987	Osbp2	40
MGLibA_34816	Nrxn3	105
MGLibA_30641	Mcidas	26
MGLibA_45169	Rexo2	47
MGLibA_26547	Itih4	93
MGLibA_61920	mmu-mir-3535	95
MGLibA_16956	Fa2h	22
MGLibA_35875	Olfr116	116
MGLibA_40645	Phb	34
MGLibA_30358	Mapk3	200
MGLibA_09226	Cd72	76
MGLibA_64724	mmu-mir-3471-1	16
MGLibA_54472	Tmem183a	71
MGLibA_47963	Serping1	126
MGLibA_59065	Vsig4	86
MGLibA_17184	Fam13c	129
MGLibA_21155	Gm20939	74
MGLibA_30930	Meiob	250
MGLibA_60116	Zbtb6	43
MGLibA_59953	Ythdf2	57
MGLibA_30011	Mafg	94
MGLibA_43370	Psma1	207
MGLibA_02261	Abca14	69
MGLibA_32968	Myo3b	120
MGLibA_25065	Hspb6	34
MGLibA_00063	1110001A16Rik	99
MGLibA_14044	Dhcr7	139
MGLibA_28239	Krtap5-4	84
MGLibA_03444	Agps	80
MGLibA_52260	Syce1	49
MGLibA_38236	Olfr748	65
MGLibA_22752	Gpr62	86
MGLibA_55430	Tpgs2	114
MGLibA_40423	Pex10	78
MGLibA_66679	NonTargetingControlGuideForMouse_0274	134
MGLibA_44994	Rdh19	55
MGLibA_60045	Zbtb21	121
MGLibA_12085	Csf2rb	73
MGLibA_47884	Serpinb2	52
MGLibA_05064	Arhgef9	153
MGLibA_46228	Rpl34-ps1	190
MGLibA_05571	Atad3a	210
MGLibA_10469	Ciita	50
MGLibA_51098	Spred1	85
MGLibA_31493	Mlycd	57
MGLibA_25425	Ifna1	50
MGLibA_37170	Olfr322	24
MGLibA_60811	Zfp462	63
MGLibA_53171	Tcl1b2	28
MGLibA_13371	Dcaf4	88
MGLibA_03792	Aldh6a1	30
MGLibA_59558	Wls	59
MGLibA_33002	Myod1	126
MGLibA_31776	Mphosph8	11
MGLibA_50307	Snip1	84
MGLibA_11211	Coa5	78
MGLibA_34729	Nrbp1	143
MGLibA_15617	Efna1	63
MGLibA_65005	mmu-mir-3969	42
MGLibA_52349	Synj1	40
MGLibA_65260	mmu-mir-7661	56
MGLibA_48727	Slc12a2	110
MGLibA_01920	A230050P20Rik	34
MGLibA_60834	Zfp493	38
MGLibA_45210	Rft1	139
MGLibA_17070	Fam110c	44
MGLibA_28749	Lenep	35
MGLibA_32233	Ms4a15	82
MGLibA_30173	Man2c1	96
MGLibA_52680	Taok2	114
MGLibA_45408	Rhobtb3	167
MGLibA_37753	Olfr568	43
MGLibA_32772	Mybpc2	16
MGLibA_49617	Slc5a4a	91
MGLibA_25935	Ildr1	86
MGLibA_02714	Acp5	41
MGLibA_12259	Ctbp2	58
MGLibA_66949	NonTargetingControlGuideForMouse_0544	89
MGLibA_38258	Olfr767	21
MGLibA_39443	Papd4	170
MGLibA_44909	Rbx1	75
MGLibA_09896	Cep41	9
MGLibA_41854	Polk	83
MGLibA_05009	Arhgef16	207
MGLibA_05332	Art5	51
MGLibA_04539	Ap3s2	61
MGLibA_21979	Gm815	30
MGLibA_07251	Bsnd	133
MGLibA_37370	Olfr411	65
MGLibA_34562	Npnt	41
MGLibA_60463	Zfp157	19
MGLibA_38130	Olfr707	57
MGLibA_14039	Dguok	39
MGLibA_40708	Phf3	91
MGLibA_44657	Rassf2	46
MGLibA_39065	Ostm1	93
MGLibA_58210	Vmn1r207-ps	68
MGLibA_60358	Zfand2a	44
MGLibA_36747	Olfr150	35
MGLibA_40049	Pdcd11	142
MGLibA_13922	Dennd5b	55
MGLibA_26454	Itga2b	46
MGLibA_54365	Tmem150a	26
MGLibA_14013	Dgkb	42
MGLibA_10903	Clta	26
MGLibA_15497	Edf1	33
MGLibA_60940	Zfp593	75
MGLibA_36682	Olfr1484	79
MGLibA_11103	Cnot3	220
MGLibA_08925	Ccr4	51
MGLibA_66069	mmu-mir-501	38
MGLibA_29077	Lmbr1l	79
MGLibA_57188	Uggt2	142
MGLibA_04553	Ap4s1	83
MGLibA_64559	mmu-mir-21b	162
MGLibA_10134	Chchd3	63
MGLibA_23295	Gtf3c4	44
MGLibA_03681	Akr1c13	60
MGLibA_47072	Sbf1	134
MGLibA_52080	Sult5a1	91
MGLibA_00635	1810030O07Rik	80
MGLibA_03289	Adrbk1	46
MGLibA_14860	Dpysl2	149
MGLibA_24947	Hsd17b6	92
MGLibA_57288	Ulk4	77
MGLibA_53077	Tceal1	14
MGLibA_05733	Atp13a4	89
MGLibA_60027	Zbtb14	73
MGLibA_45678	Rmdn1	121
MGLibA_26585	Itpr2	110
MGLibA_22681	Gpr1	72
MGLibA_02356	Abcc8	99
MGLibA_34886	Nt5c3b	64
MGLibA_01564	4933413G19Rik	20
MGLibA_65141	mmu-mir-7039	54
MGLibA_24582	Hnrnpd	104
MGLibA_10906	Cltb	41
MGLibA_55426	Tpd52	46
MGLibA_07288	Btbd17	73
MGLibA_37710	Olfr550	186
MGLibA_39287	Pabpn1	181
MGLibA_05044	Arhgef39	132
MGLibA_39912	Pced1a	281
MGLibA_63253	mmu-mir-19b-1	55
MGLibA_60317	Zdhhc25	58
MGLibA_22551	Gpr116	83
MGLibA_17326	Fam181a	96
MGLibA_30771	Mdp1	65
MGLibA_36519	Olfr1412	70
MGLibA_61778	Zswim6	69
MGLibA_51160	Spry3	59
MGLibA_05617	Atg10	109
MGLibA_59717	Xkr6	203
MGLibA_29504	Lrrc55	128
MGLibA_40105	Pde1b	44
MGLibA_17846	Fbf1	59
MGLibA_30509	Max	70
MGLibA_26161	Ints9	146
MGLibA_20743	Gm14378	92
MGLibA_18941	Frmd8	42
MGLibA_00209	1700001K19Rik	34
MGLibA_65967	mmu-mir-190a	73
MGLibA_54468	Tmem182	14
MGLibA_26522	Itgb5	7
MGLibA_29243	Lpin1	80
MGLibA_16069	Emd	38
MGLibA_13078	D130040H23Rik	24
MGLibA_01313	4930503E14Rik	94
MGLibA_26039	Inhbe	91
MGLibA_06610	Bbs7	43
MGLibA_19091	Fut4	108
MGLibA_21363	Gm410	119
MGLibA_56536	Ttll9	92
MGLibA_10033	Cetn2	102
MGLibA_07073	Bop1	50
MGLibA_31748	Moxd2	76
MGLibA_60010	Zbed6	93
MGLibA_14900	Drd2	125
MGLibA_13919	Dennd5a	159
MGLibA_41510	Plin3	82
MGLibA_13150	D5Ertd579e	46
MGLibA_29501	Lrrc52	57
MGLibA_07322	Btf3	13
MGLibA_62076	mmu-mir-7663	103
MGLibA_23282	Gtf3a	71
MGLibA_20041	Gkap1	47
MGLibA_14537	Dnajc24	70
MGLibA_53291	Tdrd5	43
MGLibA_61506	Zfyve28	61
MGLibA_38714	Olfr95	53
MGLibA_43170	Prss1	95
MGLibA_19442	Ganc	71
MGLibA_56562	Tuba1a	68
MGLibA_33234	Nap1l1	30
MGLibA_56515	Ttll2	43
MGLibA_55238	Tnnt3	165
MGLibA_66652	NonTargetingControlGuideForMouse_0247	60
MGLibA_23747	Haus6	171
MGLibA_08047	Card6	56
MGLibA_62296	mmu-mir-216a	28
MGLibA_66151	mmu-mir-351	27
MGLibA_27296	Khdc3	158
MGLibA_61269	Zfp827	135
MGLibA_00962	2700049A03Rik	98
MGLibA_45459	Rhox1	137
MGLibA_46541	Rrnad1	29
MGLibA_54447	Tmem178b	58
MGLibA_66055	mmu-mir-8106	81
MGLibA_27062	Kcnma1	49
MGLibA_06196	B4galt2	107
MGLibA_04681	Apoc1	88
MGLibA_01999	A630095E13Rik	85
MGLibA_56338	Tsta3	23
MGLibA_00728	2210016F16Rik	90
MGLibA_34577	Npr2	71
MGLibA_41698	Pnma2	43
MGLibA_10137	Chchd4	84
MGLibA_37061	Olfr283	54
MGLibA_09047	Cd200	119
MGLibA_32452	Mtfr1	104
MGLibA_45785	Rnf11	50
MGLibA_52957	Tbccd1	107
MGLibA_57025	Ubl5	8
MGLibA_01260	4930447A16Rik	168
MGLibA_11846	Creb3l2	45
MGLibA_64522	mmu-mir-3091	47
MGLibA_38788	Olfr987	196
MGLibA_27349	Kif19a	124
MGLibA_46295	Rplp0	49
MGLibA_28014	Krt2	220
MGLibA_13069	D10Jhu81e	126
MGLibA_17917	Fbxl22	81
MGLibA_36134	Olfr1265	102
MGLibA_37485	Olfr463	84
MGLibA_11279	Col16a1	116
MGLibA_65774	mmu-mir-7071	68
MGLibA_38681	Olfr944	108
MGLibA_42515	Praf2	108
MGLibA_35122	Nup35	60
MGLibA_52959	Tbcc	52
MGLibA_65516	mmu-mir-344i	97
MGLibA_17436	Fam210a	228
MGLibA_32166	Mrps23	108
MGLibA_32350	Msrb2	106
MGLibA_58007	Vmn1r12	82
MGLibA_53409	Tescl	41
MGLibA_43305	Psd2	74
MGLibA_43512	Psmg2	160
MGLibA_41548	Plod3	63
MGLibA_47039	Sash1	12
MGLibA_45730	Rnaseh2a	29
MGLibA_07197	Brinp2	43
MGLibA_66733	NonTargetingControlGuideForMouse_0328	25
MGLibA_57073	Ubr5	42
MGLibA_34910	Ntan1	51
MGLibA_53988	Tldc2	53
MGLibA_07656	Cacna1b	113
MGLibA_13762	Defb13	39
MGLibA_17826	Fas	88
MGLibA_60033	Zbtb17	154
MGLibA_61677	Znrf4	115
MGLibA_41577	Plscr4	46
MGLibA_21812	Gm6406	16
MGLibA_07330	Btg3	18
MGLibA_38504	Olfr871	67
MGLibA_01443	4931406B18Rik	79
MGLibA_15882	Eif4e	16
MGLibA_27276	Keap1	44
MGLibA_03592	Ak7	20
MGLibA_44009	Qdpr	66
MGLibA_21750	Gm5916	193
MGLibA_06450	Baalc	32
MGLibA_53489	Tex29	60
MGLibA_54292	Tmem126a	112
MGLibA_55727	Trim14	39
MGLibA_30977	Mesp1	25
MGLibA_42648	Prepl	146
MGLibA_26064	Inpp1	44
MGLibA_32908	Mylk3	81
MGLibA_15527	Eef1a2	45
MGLibA_47102	Sbspon	73
MGLibA_35356	Ociad2	36
MGLibA_64243	mmu-mir-669i	103
MGLibA_61971/MGLibA_64349/	mmu-mir-181b-1/mmu-mir-181b-2/	77
MGLibA_34106	Nkiras1	149
MGLibA_66505	NonTargetingControlGuideForMouse_0100	54
MGLibA_10835	Clmp	42
MGLibA_11470	Cops3	86
MGLibA_18190	Fdx1l	24
MGLibA_09185	Cd48	71
MGLibA_49068	Slc25a30	69
MGLibA_43174	Prss22	202
MGLibA_00543	1700080E11Rik	82
MGLibA_47208	Scgb1b20	68
MGLibA_57095	Ubxn1	67
MGLibA_27790	Klra23	32
MGLibA_30328	Map9	17
MGLibA_52899	Tbc1d22a	41
MGLibA_11819	Crat	132
MGLibA_25608	Igll1	86
MGLibA_23909	Hdhd1a	99
MGLibA_25376	Ifih1	71
MGLibA_22298	Gnptab	55
MGLibA_54613	Tmem230	76
MGLibA_66928	NonTargetingControlGuideForMouse_0523	22
MGLibA_57604	Usp39	34
MGLibA_17230	Fam161a	39
MGLibA_60643	Zfp352	128
MGLibA_19928	Gimap7	86
MGLibA_28027	Krt34	87
MGLibA_46326	Rpp38	110
MGLibA_62430	mmu-mir-22	228
MGLibA_00922	2610020H08Rik	94
MGLibA_64591	mmu-mir-15b	19
MGLibA_52199	Sva	98
MGLibA_00121	1110059E24Rik	120
MGLibA_55712	Trim10	36
MGLibA_40249	Pdlim4	79
MGLibA_57417	Uqcr10	48
MGLibA_54081	Tm4sf1	25
MGLibA_46740	Runx1t1	114
MGLibA_22384	Gp1ba	133
MGLibA_31597	Mmrn2	94
MGLibA_39965	Pcnp	79
MGLibA_52385	Sys1	121
MGLibA_57248	Ugt3a1	68
MGLibA_46179	Rpl19	57
MGLibA_55606	Trappc13	81
MGLibA_46921	Sall1	39
MGLibA_39317	Padi3	49
MGLibA_18388	Fggy	154
MGLibA_48670	Slain1	22
MGLibA_30699	Mcpt2	80
MGLibA_07363	Btnl9	78
MGLibA_04435	Anxa3	65
MGLibA_10991	Cmtm4	9
MGLibA_40240	Pdlim1	20
MGLibA_45745/MGLibA_45747/	Rnaset2a/Rnaset2b/	139
MGLibA_63734	mmu-mir-6977	33
MGLibA_03626	Akap4	65
MGLibA_08312	Ccdc108	13
MGLibA_00299	1700012B09Rik	49
MGLibA_53321	Tecpr1	35
MGLibA_64553	mmu-mir-3092	78
MGLibA_48160	Sgca	145
MGLibA_02386	Abcg1	29
MGLibA_56739	Txndc9	143
MGLibA_13260	Dap3	68
MGLibA_53965	Tk1	245
MGLibA_35515	Olfr1019	115
MGLibA_19990	Gja6	62
MGLibA_59100	Vtcn1	74
MGLibA_07968	Caprin2	89
MGLibA_42078	Pou6f2	78
MGLibA_03875	Alkbh7	222
MGLibA_23968	Helb	119
MGLibA_54469	Tmem182	32
MGLibA_55954	Trmt112	73
MGLibA_09686	Ceacam12	124
MGLibA_00004	0610009B22Rik	155
MGLibA_22084	Gm9573	83
MGLibA_00864	2410016O06Rik	30
MGLibA_51217	Sptlc3	27
MGLibA_19910	Gigyf2	31
MGLibA_33394	Nck1	44
MGLibA_41823	Pold4	40
MGLibA_17591	Fam53b	121
MGLibA_31225	Mga	40
MGLibA_10670	Cldn5	68
MGLibA_32425	Mterf1b	136
MGLibA_40868	Piga	47
MGLibA_28182	Krtap24-1	30
MGLibA_56906	Ube2dnl2	127
MGLibA_12768	Cyp2b19	110
MGLibA_22722	Gpr39	127
MGLibA_54747	Tmem39a	62
MGLibA_08576	Ccdc53	128
MGLibA_03589	Ak6	26
MGLibA_53502	Tex35	39
MGLibA_42890	Prm2	40
MGLibA_40026	Pcx	64
MGLibA_08336	Ccdc117	30
MGLibA_67060	NonTargetingControlGuideForMouse_0655	137
MGLibA_38459	Olfr849	128
MGLibA_14977	Dstn	42
MGLibA_15021	Dtx3	17
MGLibA_42034	Pou2af1	87
MGLibA_02240	Aasdh	153
MGLibA_67098	NonTargetingControlGuideForMouse_0693	178
MGLibA_11062	Cnksr1	43
MGLibA_15158	Dydc2	135
MGLibA_51988	Styxl1	23
MGLibA_47426	Sdc2	14
MGLibA_10024	Ces4a	97
MGLibA_01314	4930503L19Rik	83
MGLibA_37502	Olfr470	26
MGLibA_63081	mmu-mir-5624	25
MGLibA_43048	Prps1l3	57
MGLibA_32492	Mtl5	112
MGLibA_37833	Olfr599	57
MGLibA_65444	mmu-mir-150	68
MGLibA_43328	Psg17	112
MGLibA_36485	Olfr1395	36
MGLibA_08601	Ccdc63	58
MGLibA_00765	2310003H01Rik	25
MGLibA_16475	Ercc6l	73
MGLibA_34831	Nsf	14
MGLibA_18625	Fmo5	71
MGLibA_08122	Casp7	92
MGLibA_24322	Hist1h3f	84
MGLibA_09183	Cd48	94
MGLibA_45427	Rhoh	45
MGLibA_14725	Dolk	40
MGLibA_50686	Sp7	95
MGLibA_39932	Pcgf6	37
MGLibA_00651	1810046K07Rik	84
MGLibA_32036	Mrpl27	88
MGLibA_43165	Prss16	98
MGLibA_29053	Lix1	50
MGLibA_35557	Olfr1034	26
MGLibA_10042	Cfb	52
MGLibA_56139	Tsacc	46
MGLibA_32303	Msh5	148
MGLibA_17202	Fam151b	151
MGLibA_62589/MGLibA_62593/	mmu-mir-338/mmu-mir-3065/	116
MGLibA_11331	Col4a3bp	94
MGLibA_56638	Tub	107
MGLibA_47200	Scg5	79
MGLibA_04423	Anxa11	50
MGLibA_08630	Ccdc70	36
MGLibA_51658	Stard10	91
MGLibA_18830	Foxo1	17
MGLibA_24639	Hook2	74
MGLibA_08855	Ccne2	63
MGLibA_13586	Ddx1	172
MGLibA_49284	Slc32a1	98
MGLibA_04613	Aph1a	54
MGLibA_06378	BC051019	68
MGLibA_19194	G3bp2	91
MGLibA_56573	Tuba3b	8
MGLibA_59595	Wnt3a	9
MGLibA_24761	Hoxd4	99
MGLibA_43343	Psg22	80
MGLibA_21505	Gm4937	40
MGLibA_61957	mmu-mir-135b	37
MGLibA_40729	Phip	42
MGLibA_44621	Rasgrp2	16
MGLibA_35834	Olfr1154	100
MGLibA_21445	Gm4745	19
MGLibA_63153	mmu-mir-6948	88
MGLibA_14216	Disp2	25
MGLibA_66335	mmu-mir-3112	154
MGLibA_59362	Wdr63	21
MGLibA_41759	Pnrc1	90
MGLibA_29721	Ltb	82
MGLibA_31303	Mid1	194
MGLibA_42398	Ppp2r1b	122
MGLibA_33909	Nfkbie	37
MGLibA_67156	NonTargetingControlGuideForMouse_0751	68
MGLibA_28554	Lce1c	37
MGLibA_23678	Hamp2	124
MGLibA_39716	Pcdh19	29
MGLibA_45901	Rnf187	90
MGLibA_15896	Eif5a2	49
MGLibA_55968	Trmt1	112
MGLibA_43983	Pygo1	54
MGLibA_47083	Sbk2	106
MGLibA_42350	Ppp1r37	183
MGLibA_29038	Lipo1	47
MGLibA_37535	Olfr482	200
MGLibA_43159	Prrxl1	99
MGLibA_61537	Zic4	30
MGLibA_55530	Trabd	60
MGLibA_07315	Btd	66
MGLibA_43501	Psme4	242
MGLibA_44459	Ramp1	31
MGLibA_61197	Zfp777	65
MGLibA_20119	Glo1	19
MGLibA_09239	Cd7	76
MGLibA_08611	Ccdc65	77
MGLibA_03697	Akr1c21	42
MGLibA_34204	Nlrp3	42
MGLibA_53855	Tigd4	45
MGLibA_18331	Fgf22	38
MGLibA_25593	Igflr1	213
MGLibA_66790	NonTargetingControlGuideForMouse_0385	70
MGLibA_15870	Eif4ebp1	37
MGLibA_37205	Olfr33	18
MGLibA_19180	Fzr1	37
MGLibA_27415	Kif5b	28
MGLibA_37520	Olfr478	48
MGLibA_54906	Tmem8c	43
MGLibA_32857	Myh7b	58
MGLibA_01595	4933427D14Rik	65
MGLibA_42379	Ppp1r8	149
MGLibA_46965	Samd9l	121
MGLibA_62184	mmu-mir-1251	57
MGLibA_44914	Rc3h2	77
MGLibA_05106	Arl11	41
MGLibA_29308	Lrif1	57
MGLibA_24271	Hist1h2be	37
MGLibA_13170	D6Ertd527e	45
MGLibA_64026	mmu-mir-669f	89
MGLibA_53152	Tcf7	92
MGLibA_40103	Pde1a	36
MGLibA_12793	Cyp2c50	172
MGLibA_07758	Cad	54
MGLibA_05623	Atg13	91
MGLibA_57404	Upp2	66
MGLibA_55775	Trim31	11
MGLibA_24080	Hfe	101
MGLibA_65221	mmu-mir-7232	106
MGLibA_54327	Tmem134	26
MGLibA_13049	Cyth3	51
MGLibA_66576	NonTargetingControlGuideForMouse_0171	74
MGLibA_43824	Ptprr	25
MGLibA_03955	Alyref	178
MGLibA_14808	Dpp3	130
MGLibA_07681	Cacna1s	33
MGLibA_56322	Tssk2	180
MGLibA_59654	Wscd2	196
MGLibA_34830	Nsfl1c	65
MGLibA_14814	Dpp6	123
MGLibA_12332	Ctnnb1	78
MGLibA_03487	Ahcyl1	76
MGLibA_32824	Myg1	87
MGLibA_05648	Atg4b	141
MGLibA_04427	Anxa13	57
MGLibA_08555	Ccdc41	133
MGLibA_14192	Diras1	94
MGLibA_36429	Olfr1377	33
MGLibA_45204	Rfpl4b	77
MGLibA_49184	Slc27a5	37
MGLibA_40063	Pdcd4	39
MGLibA_25410	Ifltd1	134
MGLibA_14936	Dscam	107
MGLibA_20557	Gm13102	56
MGLibA_41099	Pitpnm1	28
MGLibA_13790	Defb23	14
MGLibA_18735	Foxa1	95
MGLibA_26304	Irf2bpl	38
MGLibA_28012	Krt2	36
MGLibA_65442	mmu-mir-7054	227
MGLibA_15123	Dusp8	102
MGLibA_57427	Uqcrc1	112
MGLibA_22844	Gpsm3	107
MGLibA_25135	Htr6	23
MGLibA_50565	Sorcs3	111
MGLibA_01325	4930506M07Rik	60
MGLibA_54324	Tmem132e	60
MGLibA_21416	Gm436	28
MGLibA_55371	Tor1aip1	8
MGLibA_25538	Igdcc4	107
MGLibA_20156	Glrx3	39
MGLibA_62345	mmu-mir-7652	98
MGLibA_59625	Wnt9a	81
MGLibA_02408	Abhd11	67
MGLibA_50119	Smim22	12
MGLibA_03923	Alpk3	116
MGLibA_39369	Pak2	121
MGLibA_51869	Stra13	75
MGLibA_62620	mmu-mir-6538	87
MGLibA_47619	Sel1l	40
MGLibA_34184	Nlrc5	250
MGLibA_47578	Sec31b	20
MGLibA_64358	mmu-mir-5129	33
MGLibA_12171	Cspp1	22
MGLibA_18514	Fkbp4	152
MGLibA_09004	Cd160	46
MGLibA_07075	Bora	237
MGLibA_32085	Mrpl43	178
MGLibA_40646	Phb	84
MGLibA_62581	mmu-mir-6934	48
MGLibA_04508	Ap2a1	132
MGLibA_17416	Fam203a	104
MGLibA_53447	Tex13a	41
MGLibA_01264	4930447C04Rik	19
MGLibA_29450	Lrrc38	114
MGLibA_57555	Usp24	57
MGLibA_35624	Olfr1058	103
MGLibA_49006	Slc25a11	79
MGLibA_19947	Gins2	30
MGLibA_28774	Leprotl1	82
MGLibA_46018	Rnpc3	155
MGLibA_49220	Slc2a1	104
MGLibA_06814	Bet1l	20
MGLibA_22892	Gramd4	57
MGLibA_63483	mmu-mir-484	44
MGLibA_62043	mmu-mir-215	29
MGLibA_15806	Eif3a	83
MGLibA_09066	Cd209f	37
MGLibA_46854	S100a9	46
MGLibA_58640	Vmn2r14	59
MGLibA_09012	Cd164l2	26
MGLibA_23213	Gstt2	120
MGLibA_54922	Tmem97	129
MGLibA_54267	Tmem117	45
MGLibA_22573	Gpr132	52
MGLibA_53245	Tctn2	68
MGLibA_21345/MGLibA_23158/MGLibA_23162/	Gm3776/Gsta1/Gsta2/	93
MGLibA_24405	Hist3h2bb-ps	125
MGLibA_37968	Olfr64	61
MGLibA_50831	Spata6	114
MGLibA_41894	Polr2d	29
MGLibA_00039	0610040J01Rik	87
MGLibA_26937	Kcng4	50
MGLibA_26132	Ints10	147
MGLibA_33494	Ndrg1	94
MGLibA_01230	4930430A15Rik	43
MGLibA_07298	Btbd3	30
MGLibA_20438	Gm11595	15
MGLibA_51059	Spock1	64
MGLibA_57470	Usb1	137
MGLibA_32605	Muc4	85
MGLibA_51568	St6gal1	21
MGLibA_51859	Stox1	47
MGLibA_55045	Tmub2	103
MGLibA_60672	Zfp367	14
MGLibA_28612	Lcmt1	95
MGLibA_37764	Olfr570	70
MGLibA_03868	Alkbh5	105
MGLibA_00863	2410015M20Rik	72
MGLibA_47195	Scg3	50
MGLibA_25708	Il12b	71
MGLibA_19763	Gemin7	148
MGLibA_26362	Irx3	24
MGLibA_30149	Man1a2	39
MGLibA_32431	Mterfd2	129
MGLibA_52946	Tbc1d9	73
MGLibA_22295	Gnpnat1	151
MGLibA_65913	mmu-mir-7084	64
MGLibA_16588	Esp15	70
MGLibA_17756	Fancd2	34
MGLibA_00811	2310042D19Rik	83
MGLibA_17927	Fbxl4	163
MGLibA_53529	Tfap2c	120
MGLibA_53318	Tead4	90
MGLibA_41353	Plch1	7
MGLibA_20113	Glis3	139
MGLibA_33725	Nek4	49
MGLibA_24469	Hmga2	133
MGLibA_22099	Gm9839	136
MGLibA_08881	Ccnl1	59
MGLibA_60974	Zfp609	80
MGLibA_09309	Cdc25a	16
MGLibA_61522	Zhx2	127
MGLibA_01212	4930415L06Rik	95
MGLibA_43873	Pum2	60
MGLibA_62028	mmu-mir-6904	130
MGLibA_22316	Golga2	70
MGLibA_61449	Zfp963	49
MGLibA_55251	Tnpo1	26
MGLibA_10823	Clk2	56
MGLibA_00461	1700030K09Rik	117
MGLibA_54517	Tmem198	174
MGLibA_25978	Impact	30
MGLibA_17288	Fam172a	52
MGLibA_08497	Ccdc18	109
MGLibA_54275	Tmem120a	75
MGLibA_35226	Nxph2	33
MGLibA_53317	Tead3	48
MGLibA_53864	Timd2	8
MGLibA_30216	Map1lc3b	86
MGLibA_19449	Gap43	71
MGLibA_28952	Lime1	89
MGLibA_41900	Polr2f	73
MGLibA_29346	Lrp1	128
MGLibA_08358	Ccdc127	101
